"Date","Depth","Site","Plot","Year","Value"
2011-10-08,20,"IN_Randolph","SW",2011,0.326
2011-10-08,40,"IN_Randolph","SW",2011,0.339
2011-10-08,60,"IN_Randolph","SW",2011,0.313
2011-10-08,100,"IN_Randolph","SW",2011,0.347
2011-10-09,10,"IN_Randolph","SW",2011,0.249
2011-10-09,20,"IN_Randolph","SW",2011,0.326
2011-10-09,40,"IN_Randolph","SW",2011,0.34
2011-10-09,60,"IN_Randolph","SW",2011,0.314
2011-10-09,100,"IN_Randolph","SW",2011,0.347
2011-10-10,10,"IN_Randolph","SW",2011,0.244
2011-10-10,20,"IN_Randolph","SW",2011,0.326
2011-10-10,40,"IN_Randolph","SW",2011,0.34
2011-10-10,60,"IN_Randolph","SW",2011,0.314
2011-10-10,100,"IN_Randolph","SW",2011,0.346
2011-10-11,10,"IN_Randolph","SW",2011,0.236
2011-10-11,20,"IN_Randolph","SW",2011,0.325
2011-10-11,40,"IN_Randolph","SW",2011,0.34
2011-10-11,60,"IN_Randolph","SW",2011,0.314
2011-10-11,100,"IN_Randolph","SW",2011,0.344
2011-10-12,10,"IN_Randolph","SW",2011,0.232
2011-10-12,20,"IN_Randolph","SW",2011,0.325
2011-10-12,40,"IN_Randolph","SW",2011,0.34
2011-10-12,60,"IN_Randolph","SW",2011,0.314
2011-10-12,100,"IN_Randolph","SW",2011,0.34
2011-10-13,10,"IN_Randolph","SW",2011,0.229
2011-10-13,20,"IN_Randolph","SW",2011,0.324
2011-10-13,40,"IN_Randolph","SW",2011,0.339
2011-10-13,60,"IN_Randolph","SW",2011,0.314
2011-10-13,100,"IN_Randolph","SW",2011,0.337
2011-10-14,10,"IN_Randolph","SW",2011,0.23
2011-10-14,20,"IN_Randolph","SW",2011,0.322
2011-10-14,40,"IN_Randolph","SW",2011,0.339
2011-10-14,60,"IN_Randolph","SW",2011,0.313
2011-10-14,100,"IN_Randolph","SW",2011,0.334
2011-10-15,10,"IN_Randolph","SW",2011,0.227
2011-10-15,20,"IN_Randolph","SW",2011,0.318
2011-10-15,40,"IN_Randolph","SW",2011,0.336
2011-10-15,60,"IN_Randolph","SW",2011,0.313
2011-10-15,100,"IN_Randolph","SW",2011,0.33
2011-10-16,10,"IN_Randolph","SW",2011,0.225
2011-10-16,20,"IN_Randolph","SW",2011,0.318
2011-10-16,40,"IN_Randolph","SW",2011,0.334
2011-10-16,60,"IN_Randolph","SW",2011,0.311
2011-10-16,100,"IN_Randolph","SW",2011,0.329
2011-10-17,10,"IN_Randolph","SW",2011,0.22
2011-10-17,20,"IN_Randolph","SW",2011,0.316
2011-10-17,40,"IN_Randolph","SW",2011,0.333
2011-10-17,60,"IN_Randolph","SW",2011,0.31
2011-10-17,100,"IN_Randolph","SW",2011,0.328
2011-10-18,10,"IN_Randolph","SW",2011,0.235
2011-10-18,20,"IN_Randolph","SW",2011,0.314
2011-10-18,40,"IN_Randolph","SW",2011,0.332
2011-10-18,60,"IN_Randolph","SW",2011,0.309
2011-10-18,100,"IN_Randolph","SW",2011,0.327
2011-10-19,10,"IN_Randolph","SW",2011,0.321
2011-10-19,20,"IN_Randolph","SW",2011,0.342
2011-10-19,40,"IN_Randolph","SW",2011,0.359
2011-10-19,60,"IN_Randolph","SW",2011,0.348
2011-10-19,100,"IN_Randolph","SW",2011,0.338
2011-10-20,10,"IN_Randolph","SW",2011,0.35
2011-10-20,20,"IN_Randolph","SW",2011,0.348
2011-10-20,40,"IN_Randolph","SW",2011,0.367
2011-10-20,60,"IN_Randolph","SW",2011,0.365
2011-10-20,100,"IN_Randolph","SW",2011,0.336
2011-10-21,10,"IN_Randolph","SW",2011,0.291
2011-10-21,20,"IN_Randolph","SW",2011,0.319
2011-10-21,40,"IN_Randolph","SW",2011,0.346
2011-10-21,60,"IN_Randolph","SW",2011,0.321
2011-10-21,100,"IN_Randolph","SW",2011,0.336
2011-10-22,10,"IN_Randolph","SW",2011,0.266
2011-10-22,20,"IN_Randolph","SW",2011,0.315
2011-10-22,40,"IN_Randolph","SW",2011,0.339
2011-10-22,60,"IN_Randolph","SW",2011,0.318
2011-10-22,100,"IN_Randolph","SW",2011,0.334
2011-10-23,10,"IN_Randolph","SW",2011,0.264
2011-10-23,20,"IN_Randolph","SW",2011,0.313
2011-10-23,40,"IN_Randolph","SW",2011,0.335
2011-10-23,60,"IN_Randolph","SW",2011,0.315
2011-10-23,100,"IN_Randolph","SW",2011,0.331
2011-10-24,10,"IN_Randolph","SW",2011,0.273
2011-10-24,20,"IN_Randolph","SW",2011,0.314
2011-10-24,40,"IN_Randolph","SW",2011,0.335
2011-10-24,60,"IN_Randolph","SW",2011,0.312
2011-10-24,100,"IN_Randolph","SW",2011,0.331
2011-10-25,10,"IN_Randolph","SW",2011,0.267
2011-10-25,20,"IN_Randolph","SW",2011,0.313
2011-10-25,40,"IN_Randolph","SW",2011,0.335
2011-10-25,60,"IN_Randolph","SW",2011,0.312
2011-10-25,100,"IN_Randolph","SW",2011,0.332
2011-10-26,10,"IN_Randolph","SW",2011,0.271
2011-10-26,20,"IN_Randolph","SW",2011,0.317
2011-10-26,40,"IN_Randolph","SW",2011,0.336
2011-10-26,60,"IN_Randolph","SW",2011,0.311
2011-10-26,100,"IN_Randolph","SW",2011,0.332
2011-10-27,10,"IN_Randolph","SW",2011,0.277
2011-10-27,20,"IN_Randolph","SW",2011,0.32
2011-10-27,40,"IN_Randolph","SW",2011,0.341
2011-10-27,60,"IN_Randolph","SW",2011,0.313
2011-10-27,100,"IN_Randolph","SW",2011,0.33
2011-10-28,10,"IN_Randolph","SW",2011,0.27
2011-10-28,20,"IN_Randolph","SW",2011,0.317
2011-10-28,40,"IN_Randolph","SW",2011,0.343
2011-10-28,60,"IN_Randolph","SW",2011,0.318
2011-10-28,100,"IN_Randolph","SW",2011,0.329
2011-10-29,10,"IN_Randolph","SW",2011,0.265
2011-10-29,20,"IN_Randolph","SW",2011,0.315
2011-10-29,40,"IN_Randolph","SW",2011,0.338
2011-10-29,60,"IN_Randolph","SW",2011,0.314
2011-10-29,100,"IN_Randolph","SW",2011,0.328
2011-10-30,10,"IN_Randolph","SW",2011,0.262
2011-10-30,20,"IN_Randolph","SW",2011,0.312
2011-10-30,40,"IN_Randolph","SW",2011,0.333
2011-10-30,60,"IN_Randolph","SW",2011,0.312
2011-10-30,100,"IN_Randolph","SW",2011,0.328
2011-10-31,10,"IN_Randolph","SW",2011,0.266
2011-10-31,20,"IN_Randolph","SW",2011,0.312
2011-10-31,40,"IN_Randolph","SW",2011,0.332
2011-10-31,60,"IN_Randolph","SW",2011,0.31
2011-10-31,100,"IN_Randolph","SW",2011,0.327
2011-11-01,10,"IN_Randolph","SW",2011,0.264
2011-11-01,20,"IN_Randolph","SW",2011,0.312
2011-11-01,40,"IN_Randolph","SW",2011,0.331
2011-11-01,60,"IN_Randolph","SW",2011,0.309
2011-11-01,100,"IN_Randolph","SW",2011,0.327
2011-11-02,10,"IN_Randolph","SW",2011,0.263
2011-11-02,20,"IN_Randolph","SW",2011,0.312
2011-11-02,40,"IN_Randolph","SW",2011,0.331
2011-11-02,60,"IN_Randolph","SW",2011,0.308
2011-11-02,100,"IN_Randolph","SW",2011,0.326
2011-11-03,10,"IN_Randolph","SW",2011,0.276
2011-11-03,20,"IN_Randolph","SW",2011,0.316
2011-11-03,40,"IN_Randolph","SW",2011,0.334
2011-11-03,60,"IN_Randolph","SW",2011,0.311
2011-11-03,100,"IN_Randolph","SW",2011,0.326
2011-11-04,10,"IN_Randolph","SW",2011,0.304
2011-11-04,20,"IN_Randolph","SW",2011,0.326
2011-11-04,40,"IN_Randolph","SW",2011,0.348
2011-11-04,60,"IN_Randolph","SW",2011,0.325
2011-11-04,100,"IN_Randolph","SW",2011,0.332
2011-11-05,10,"IN_Randolph","SW",2011,0.268
2011-11-05,20,"IN_Randolph","SW",2011,0.313
2011-11-05,40,"IN_Randolph","SW",2011,0.341
2011-11-05,60,"IN_Randolph","SW",2011,0.317
2011-11-05,100,"IN_Randolph","SW",2011,0.33
2011-11-06,10,"IN_Randolph","SW",2011,0.265
2011-11-06,20,"IN_Randolph","SW",2011,0.311
2011-11-06,40,"IN_Randolph","SW",2011,0.333
2011-11-06,60,"IN_Randolph","SW",2011,0.312
2011-11-06,100,"IN_Randolph","SW",2011,0.329
2011-11-07,10,"IN_Randolph","SW",2011,0.266
2011-11-07,20,"IN_Randolph","SW",2011,0.313
2011-11-07,40,"IN_Randolph","SW",2011,0.332
2011-11-07,60,"IN_Randolph","SW",2011,0.31
2011-11-07,100,"IN_Randolph","SW",2011,0.328
2011-11-08,10,"IN_Randolph","SW",2011,0.266
2011-11-08,20,"IN_Randolph","SW",2011,0.314
2011-11-08,40,"IN_Randolph","SW",2011,0.333
2011-11-08,60,"IN_Randolph","SW",2011,0.31
2011-11-08,100,"IN_Randolph","SW",2011,0.327
2011-11-09,10,"IN_Randolph","SW",2011,0.289
2011-11-09,20,"IN_Randolph","SW",2011,0.324
2011-11-09,40,"IN_Randolph","SW",2011,0.341
2011-11-09,60,"IN_Randolph","SW",2011,0.318
2011-11-09,100,"IN_Randolph","SW",2011,0.33
2011-11-10,10,"IN_Randolph","SW",2011,0.268
2011-11-10,20,"IN_Randolph","SW",2011,0.316
2011-11-10,40,"IN_Randolph","SW",2011,0.342
2011-11-10,60,"IN_Randolph","SW",2011,0.319
2011-11-10,100,"IN_Randolph","SW",2011,0.329
2011-11-11,10,"IN_Randolph","SW",2011,0.262
2011-11-11,20,"IN_Randolph","SW",2011,0.309
2011-11-11,40,"IN_Randolph","SW",2011,0.333
2011-11-11,60,"IN_Randolph","SW",2011,0.314
2011-11-11,100,"IN_Randolph","SW",2011,0.329
2011-11-12,10,"IN_Randolph","SW",2011,0.261
2011-11-12,20,"IN_Randolph","SW",2011,0.309
2011-11-12,40,"IN_Randolph","SW",2011,0.33
2011-11-12,60,"IN_Randolph","SW",2011,0.31
2011-11-12,100,"IN_Randolph","SW",2011,0.328
2011-11-13,10,"IN_Randolph","SW",2011,0.266
2011-11-13,20,"IN_Randolph","SW",2011,0.313
2011-11-13,40,"IN_Randolph","SW",2011,0.331
2011-11-13,60,"IN_Randolph","SW",2011,0.31
2011-11-13,100,"IN_Randolph","SW",2011,0.327
2011-11-14,10,"IN_Randolph","SW",2011,0.349
2011-11-14,20,"IN_Randolph","SW",2011,0.354
2011-11-14,40,"IN_Randolph","SW",2011,0.395
2011-11-14,60,"IN_Randolph","SW",2011,0.382
2011-11-14,100,"IN_Randolph","SW",2011,0.337
2011-11-15,10,"IN_Randolph","SW",2011,0.359
2011-11-15,20,"IN_Randolph","SW",2011,0.358
2011-11-15,40,"IN_Randolph","SW",2011,0.408
2011-11-15,60,"IN_Randolph","SW",2011,0.397
2011-11-15,100,"IN_Randolph","SW",2011,0.338
2011-11-16,10,"IN_Randolph","SW",2011,0.312
2011-11-16,20,"IN_Randolph","SW",2011,0.335
2011-11-16,40,"IN_Randolph","SW",2011,0.373
2011-11-16,60,"IN_Randolph","SW",2011,0.372
2011-11-16,100,"IN_Randolph","SW",2011,0.337
2011-11-17,10,"IN_Randolph","SW",2011,0.268
2011-11-17,20,"IN_Randolph","SW",2011,0.314
2011-11-17,40,"IN_Randolph","SW",2011,0.344
2011-11-17,60,"IN_Randolph","SW",2011,0.32
2011-11-17,100,"IN_Randolph","SW",2011,0.336
2011-11-18,10,"IN_Randolph","SW",2011,0.262
2011-11-18,20,"IN_Randolph","SW",2011,0.306
2011-11-18,40,"IN_Randolph","SW",2011,0.333
2011-11-18,60,"IN_Randolph","SW",2011,0.312
2011-11-18,100,"IN_Randolph","SW",2011,0.336
2011-11-19,10,"IN_Randolph","SW",2011,0.261
2011-11-19,20,"IN_Randolph","SW",2011,0.305
2011-11-19,40,"IN_Randolph","SW",2011,0.33
2011-11-19,60,"IN_Randolph","SW",2011,0.309
2011-11-19,100,"IN_Randolph","SW",2011,0.335
2011-11-20,10,"IN_Randolph","SW",2011,0.264
2011-11-20,20,"IN_Randolph","SW",2011,0.309
2011-11-20,40,"IN_Randolph","SW",2011,0.33
2011-11-20,60,"IN_Randolph","SW",2011,0.307
2011-11-20,100,"IN_Randolph","SW",2011,0.333
2011-11-21,10,"IN_Randolph","SW",2011,0.262
2011-11-21,20,"IN_Randolph","SW",2011,0.309
2011-11-21,40,"IN_Randolph","SW",2011,0.33
2011-11-21,60,"IN_Randolph","SW",2011,0.307
2011-11-21,100,"IN_Randolph","SW",2011,0.332
2011-11-22,10,"IN_Randolph","SW",2011,0.3
2011-11-22,20,"IN_Randolph","SW",2011,0.324
2011-11-22,40,"IN_Randolph","SW",2011,0.358
2011-11-22,60,"IN_Randolph","SW",2011,0.33
2011-11-22,100,"IN_Randolph","SW",2011,0.33
2011-11-23,10,"IN_Randolph","SW",2011,0.334
2011-11-23,20,"IN_Randolph","SW",2011,0.336
2011-11-23,40,"IN_Randolph","SW",2011,0.384
2011-11-23,60,"IN_Randolph","SW",2011,0.358
2011-11-23,100,"IN_Randolph","SW",2011,0.324
2011-11-24,10,"IN_Randolph","SW",2011,0.296
2011-11-24,20,"IN_Randolph","SW",2011,0.317
2011-11-24,40,"IN_Randolph","SW",2011,0.344
2011-11-24,60,"IN_Randolph","SW",2011,0.321
2011-11-24,100,"IN_Randolph","SW",2011,0.328
2011-11-25,10,"IN_Randolph","SW",2011,0.272
2011-11-25,20,"IN_Randolph","SW",2011,0.311
2011-11-25,40,"IN_Randolph","SW",2011,0.34
2011-11-25,60,"IN_Randolph","SW",2011,0.313
2011-11-25,100,"IN_Randolph","SW",2011,0.33
2011-11-26,10,"IN_Randolph","SW",2011,0.27
2011-11-26,20,"IN_Randolph","SW",2011,0.311
2011-11-26,40,"IN_Randolph","SW",2011,0.334
2011-11-26,60,"IN_Randolph","SW",2011,0.309
2011-11-26,100,"IN_Randolph","SW",2011,0.33
2011-11-27,10,"IN_Randolph","SW",2011,0.302
2011-11-27,20,"IN_Randolph","SW",2011,0.325
2011-11-27,40,"IN_Randolph","SW",2011,0.347
2011-11-27,60,"IN_Randolph","SW",2011,0.33
2011-11-27,100,"IN_Randolph","SW",2011,0.33
2011-11-28,10,"IN_Randolph","SW",2011,0.35
2011-11-28,20,"IN_Randolph","SW",2011,0.338
2011-11-28,40,"IN_Randolph","SW",2011,0.392
2011-11-28,60,"IN_Randolph","SW",2011,0.359
2011-11-28,100,"IN_Randolph","SW",2011,0.324
2011-11-29,10,"IN_Randolph","SW",2011,0.354
2011-11-29,20,"IN_Randolph","SW",2011,0.338
2011-11-29,40,"IN_Randolph","SW",2011,0.392
2011-11-29,60,"IN_Randolph","SW",2011,0.362
2011-11-29,100,"IN_Randolph","SW",2011,0.323
2011-11-30,10,"IN_Randolph","SW",2011,0.357
2011-11-30,20,"IN_Randolph","SW",2011,0.335
2011-11-30,40,"IN_Randolph","SW",2011,0.39
2011-11-30,60,"IN_Randolph","SW",2011,0.363
2011-11-30,100,"IN_Randolph","SW",2011,0.322
2011-12-01,10,"IN_Randolph","SW",2011,0.356
2011-12-01,20,"IN_Randolph","SW",2011,0.335
2011-12-01,40,"IN_Randolph","SW",2011,0.39
2011-12-01,60,"IN_Randolph","SW",2011,0.363
2011-12-01,100,"IN_Randolph","SW",2011,0.318
2011-12-02,10,"IN_Randolph","SW",2011,0.332
2011-12-02,20,"IN_Randolph","SW",2011,0.327
2011-12-02,40,"IN_Randolph","SW",2011,0.389
2011-12-02,60,"IN_Randolph","SW",2011,0.359
2011-12-02,100,"IN_Randolph","SW",2011,0.317
2011-12-03,10,"IN_Randolph","SW",2011,0.316
2011-12-03,20,"IN_Randolph","SW",2011,0.318
2011-12-03,40,"IN_Randolph","SW",2011,0.347
2011-12-03,60,"IN_Randolph","SW",2011,0.356
2011-12-03,100,"IN_Randolph","SW",2011,0.32
2011-12-04,10,"IN_Randolph","SW",2011,0.332
2011-12-04,20,"IN_Randolph","SW",2011,0.327
2011-12-04,40,"IN_Randolph","SW",2011,0.364
2011-12-04,60,"IN_Randolph","SW",2011,0.338
2011-12-04,100,"IN_Randolph","SW",2011,0.32
2011-12-05,10,"IN_Randolph","SW",2011,0.366
2011-12-05,20,"IN_Randolph","SW",2011,0.338
2011-12-05,40,"IN_Randolph","SW",2011,0.396
2011-12-05,60,"IN_Randolph","SW",2011,0.358
2011-12-05,100,"IN_Randolph","SW",2011,0.318
2011-12-06,10,"IN_Randolph","SW",2011,0.367
2011-12-06,20,"IN_Randolph","SW",2011,0.334
2011-12-06,40,"IN_Randolph","SW",2011,0.394
2011-12-06,60,"IN_Randolph","SW",2011,0.359
2011-12-06,100,"IN_Randolph","SW",2011,0.318
2011-12-07,10,"IN_Randolph","SW",2011,0.344
2011-12-07,20,"IN_Randolph","SW",2011,0.326
2011-12-07,40,"IN_Randolph","SW",2011,0.384
2011-12-07,60,"IN_Randolph","SW",2011,0.355
2011-12-07,100,"IN_Randolph","SW",2011,0.315
2011-12-08,10,"IN_Randolph","SW",2011,0.281
2011-12-08,20,"IN_Randolph","SW",2011,0.308
2011-12-08,40,"IN_Randolph","SW",2011,0.338
2011-12-08,60,"IN_Randolph","SW",2011,0.318
2011-12-08,100,"IN_Randolph","SW",2011,0.318
2011-12-09,10,"IN_Randolph","SW",2011,0.28
2011-12-09,20,"IN_Randolph","SW",2011,0.304
2011-12-09,40,"IN_Randolph","SW",2011,0.334
2011-12-09,60,"IN_Randolph","SW",2011,0.307
2011-12-09,100,"IN_Randolph","SW",2011,0.319
2011-12-10,10,"IN_Randolph","SW",2011,0.269
2011-12-10,20,"IN_Randolph","SW",2011,0.301
2011-12-10,40,"IN_Randolph","SW",2011,0.326
2011-12-10,60,"IN_Randolph","SW",2011,0.303
2011-12-10,100,"IN_Randolph","SW",2011,0.32
2011-12-11,10,"IN_Randolph","SW",2011,0.261
2011-12-11,20,"IN_Randolph","SW",2011,0.299
2011-12-11,40,"IN_Randolph","SW",2011,0.322
2011-12-11,60,"IN_Randolph","SW",2011,0.301
2011-12-11,100,"IN_Randolph","SW",2011,0.32
2011-12-12,10,"IN_Randolph","SW",2011,0.258
2011-12-12,20,"IN_Randolph","SW",2011,0.298
2011-12-12,40,"IN_Randolph","SW",2011,0.321
2011-12-12,60,"IN_Randolph","SW",2011,0.299
2011-12-12,100,"IN_Randolph","SW",2011,0.319
2011-12-13,10,"IN_Randolph","SW",2011,0.257
2011-12-13,20,"IN_Randolph","SW",2011,0.298
2011-12-13,40,"IN_Randolph","SW",2011,0.32
2011-12-13,60,"IN_Randolph","SW",2011,0.298
2011-12-13,100,"IN_Randolph","SW",2011,0.319
2011-12-14,10,"IN_Randolph","SW",2011,0.316
2011-12-14,20,"IN_Randolph","SW",2011,0.315
2011-12-14,40,"IN_Randolph","SW",2011,0.339
2011-12-14,60,"IN_Randolph","SW",2011,0.327
2011-12-14,100,"IN_Randolph","SW",2011,0.318
2011-12-15,10,"IN_Randolph","SW",2011,0.339
2011-12-15,20,"IN_Randolph","SW",2011,0.339
2011-12-15,40,"IN_Randolph","SW",2011,0.39
2011-12-15,60,"IN_Randolph","SW",2011,0.353
2011-12-15,100,"IN_Randolph","SW",2011,0.313
2011-12-16,10,"IN_Randolph","SW",2011,0.328
2011-12-16,20,"IN_Randolph","SW",2011,0.331
2011-12-16,40,"IN_Randolph","SW",2011,0.388
2011-12-16,60,"IN_Randolph","SW",2011,0.356
2011-12-16,100,"IN_Randolph","SW",2011,0.313
2011-12-17,10,"IN_Randolph","SW",2011,0.309
2011-12-17,20,"IN_Randolph","SW",2011,0.317
2011-12-17,40,"IN_Randolph","SW",2011,0.352
2011-12-17,60,"IN_Randolph","SW",2011,0.347
2011-12-17,100,"IN_Randolph","SW",2011,0.314
2011-12-18,10,"IN_Randolph","SW",2011,0.305
2011-12-18,20,"IN_Randolph","SW",2011,0.313
2011-12-18,40,"IN_Randolph","SW",2011,0.337
2011-12-18,60,"IN_Randolph","SW",2011,0.312
2011-12-18,100,"IN_Randolph","SW",2011,0.315
2011-12-19,10,"IN_Randolph","SW",2011,0.293
2011-12-19,20,"IN_Randolph","SW",2011,0.311
2011-12-19,40,"IN_Randolph","SW",2011,0.336
2011-12-19,60,"IN_Randolph","SW",2011,0.309
2011-12-19,100,"IN_Randolph","SW",2011,0.315
2011-12-20,10,"IN_Randolph","SW",2011,0.334
2011-12-20,20,"IN_Randolph","SW",2011,0.329
2011-12-20,40,"IN_Randolph","SW",2011,0.375
2011-12-20,60,"IN_Randolph","SW",2011,0.344
2011-12-20,100,"IN_Randolph","SW",2011,0.312
2011-12-21,10,"IN_Randolph","SW",2011,0.346
2011-12-21,20,"IN_Randolph","SW",2011,0.337
2011-12-21,40,"IN_Randolph","SW",2011,0.392
2011-12-21,60,"IN_Randolph","SW",2011,0.354
2011-12-21,100,"IN_Randolph","SW",2011,0.311
2011-12-22,10,"IN_Randolph","SW",2011,0.348
2011-12-22,20,"IN_Randolph","SW",2011,0.337
2011-12-22,40,"IN_Randolph","SW",2011,0.394
2011-12-22,60,"IN_Randolph","SW",2011,0.358
2011-12-22,100,"IN_Randolph","SW",2011,0.311
2011-12-23,10,"IN_Randolph","SW",2011,0.321
2011-12-23,20,"IN_Randolph","SW",2011,0.323
2011-12-23,40,"IN_Randolph","SW",2011,0.365
2011-12-23,60,"IN_Randolph","SW",2011,0.353
2011-12-23,100,"IN_Randolph","SW",2011,0.312
2011-12-24,10,"IN_Randolph","SW",2011,0.293
2011-12-24,20,"IN_Randolph","SW",2011,0.312
2011-12-24,40,"IN_Randolph","SW",2011,0.34
2011-12-24,60,"IN_Randolph","SW",2011,0.314
2011-12-24,100,"IN_Randolph","SW",2011,0.313
2011-12-25,10,"IN_Randolph","SW",2011,0.276
2011-12-25,20,"IN_Randolph","SW",2011,0.306
2011-12-25,40,"IN_Randolph","SW",2011,0.336
2011-12-25,60,"IN_Randolph","SW",2011,0.309
2011-12-25,100,"IN_Randolph","SW",2011,0.313
2011-12-26,10,"IN_Randolph","SW",2011,0.273
2011-12-26,20,"IN_Randolph","SW",2011,0.303
2011-12-26,40,"IN_Randolph","SW",2011,0.33
2011-12-26,60,"IN_Randolph","SW",2011,0.303
2011-12-26,100,"IN_Randolph","SW",2011,0.314
2011-12-27,10,"IN_Randolph","SW",2011,0.309
2011-12-27,20,"IN_Randolph","SW",2011,0.315
2011-12-27,40,"IN_Randolph","SW",2011,0.349
2011-12-27,60,"IN_Randolph","SW",2011,0.328
2011-12-27,100,"IN_Randolph","SW",2011,0.312
2011-12-28,10,"IN_Randolph","SW",2011,0.321
2011-12-28,20,"IN_Randolph","SW",2011,0.32
2011-12-28,40,"IN_Randolph","SW",2011,0.366
2011-12-28,60,"IN_Randolph","SW",2011,0.348
2011-12-28,100,"IN_Randolph","SW",2011,0.306
2011-12-29,10,"IN_Randolph","SW",2011,0.312
2011-12-29,20,"IN_Randolph","SW",2011,0.316
2011-12-29,40,"IN_Randolph","SW",2011,0.343
2011-12-29,60,"IN_Randolph","SW",2011,0.345
2011-12-29,100,"IN_Randolph","SW",2011,0.308
2011-12-30,10,"IN_Randolph","SW",2011,0.322
2011-12-30,20,"IN_Randolph","SW",2011,0.321
2011-12-30,40,"IN_Randolph","SW",2011,0.357
2011-12-30,60,"IN_Randolph","SW",2011,0.339
2011-12-30,100,"IN_Randolph","SW",2011,0.308
2011-12-31,10,"IN_Randolph","SW",2011,0.329
2011-12-31,20,"IN_Randolph","SW",2011,0.326
2011-12-31,40,"IN_Randolph","SW",2011,0.383
2011-12-31,60,"IN_Randolph","SW",2011,0.354
2011-12-31,100,"IN_Randolph","SW",2011,0.305
2012-01-01,10,"IN_Randolph","SW",2012,0.319
2012-01-01,20,"IN_Randolph","SW",2012,0.318
2012-01-01,40,"IN_Randolph","SW",2012,0.348
2012-01-01,60,"IN_Randolph","SW",2012,0.346
2012-01-01,100,"IN_Randolph","SW",2012,0.307
2012-01-02,10,"IN_Randolph","SW",2012,0.275
2012-01-02,20,"IN_Randolph","SW",2012,0.307
2012-01-02,40,"IN_Randolph","SW",2012,0.335
2012-01-02,60,"IN_Randolph","SW",2012,0.31
2012-01-02,100,"IN_Randolph","SW",2012,0.307
2012-01-03,10,"IN_Randolph","SW",2012,0.27
2012-01-03,20,"IN_Randolph","SW",2012,0.302
2012-01-03,40,"IN_Randolph","SW",2012,0.326
2012-01-03,60,"IN_Randolph","SW",2012,0.303
2012-01-03,100,"IN_Randolph","SW",2012,0.307
2012-01-04,10,"IN_Randolph","SW",2012,0.27
2012-01-04,20,"IN_Randolph","SW",2012,0.3
2012-01-04,40,"IN_Randolph","SW",2012,0.324
2012-01-04,60,"IN_Randolph","SW",2012,0.301
2012-01-04,100,"IN_Randolph","SW",2012,0.307
2012-01-05,10,"IN_Randolph","SW",2012,0.293
2012-01-05,20,"IN_Randolph","SW",2012,0.306
2012-01-05,40,"IN_Randolph","SW",2012,0.327
2012-01-05,60,"IN_Randolph","SW",2012,0.305
2012-01-05,100,"IN_Randolph","SW",2012,0.306
2012-01-06,10,"IN_Randolph","SW",2012,0.329
2012-01-06,20,"IN_Randolph","SW",2012,0.313
2012-01-06,40,"IN_Randolph","SW",2012,0.332
2012-01-06,60,"IN_Randolph","SW",2012,0.31
2012-01-06,100,"IN_Randolph","SW",2012,0.306
2012-01-07,10,"IN_Randolph","SW",2012,0.284
2012-01-07,20,"IN_Randolph","SW",2012,0.308
2012-01-07,40,"IN_Randolph","SW",2012,0.33
2012-01-07,60,"IN_Randolph","SW",2012,0.306
2012-01-07,100,"IN_Randolph","SW",2012,0.306
2012-01-08,10,"IN_Randolph","SW",2012,0.273
2012-01-08,20,"IN_Randolph","SW",2012,0.303
2012-01-08,40,"IN_Randolph","SW",2012,0.326
2012-01-08,60,"IN_Randolph","SW",2012,0.301
2012-01-08,100,"IN_Randolph","SW",2012,0.306
2012-01-09,10,"IN_Randolph","SW",2012,0.271
2012-01-09,20,"IN_Randolph","SW",2012,0.302
2012-01-09,40,"IN_Randolph","SW",2012,0.324
2012-01-09,60,"IN_Randolph","SW",2012,0.3
2012-01-09,100,"IN_Randolph","SW",2012,0.306
2012-01-10,10,"IN_Randolph","SW",2012,0.269
2012-01-10,20,"IN_Randolph","SW",2012,0.301
2012-01-10,40,"IN_Randolph","SW",2012,0.323
2012-01-10,60,"IN_Randolph","SW",2012,0.299
2012-01-10,100,"IN_Randolph","SW",2012,0.305
2012-01-11,10,"IN_Randolph","SW",2012,0.299
2012-01-11,20,"IN_Randolph","SW",2012,0.309
2012-01-11,40,"IN_Randolph","SW",2012,0.338
2012-01-11,60,"IN_Randolph","SW",2012,0.313
2012-01-11,100,"IN_Randolph","SW",2012,0.304
2012-01-12,10,"IN_Randolph","SW",2012,0.352
2012-01-12,20,"IN_Randolph","SW",2012,0.326
2012-01-12,40,"IN_Randolph","SW",2012,0.379
2012-01-12,60,"IN_Randolph","SW",2012,0.343
2012-01-12,100,"IN_Randolph","SW",2012,0.3
2012-01-13,10,"IN_Randolph","SW",2012,0.275
2012-01-13,20,"IN_Randolph","SW",2012,0.309
2012-01-13,40,"IN_Randolph","SW",2012,0.334
2012-01-13,60,"IN_Randolph","SW",2012,0.317
2012-01-13,100,"IN_Randolph","SW",2012,0.302
2012-01-14,10,"IN_Randolph","SW",2012,0.267
2012-01-14,20,"IN_Randolph","SW",2012,0.302
2012-01-14,40,"IN_Randolph","SW",2012,0.327
2012-01-14,60,"IN_Randolph","SW",2012,0.303
2012-01-14,100,"IN_Randolph","SW",2012,0.303
2012-01-15,10,"IN_Randolph","SW",2012,0.265
2012-01-15,20,"IN_Randolph","SW",2012,0.3
2012-01-15,40,"IN_Randolph","SW",2012,0.322
2012-01-15,60,"IN_Randolph","SW",2012,0.3
2012-01-15,100,"IN_Randolph","SW",2012,0.303
